UID,Timestamp,Status,Videos Count,Query,Random Topic,Augmented Query 1,Augmented Query 2,Time to copy audio,Time to load and transform video,Time to load and transform audio,Time to load and transform text,Time to get ImageBind inputs,Time to get ImageBind embeddings,Video ID 1,Video Value 1,Video Selected 1,Video ID 2,Video Value 2,Video Selected 2,Video ID 3,Video Value 3,Video Selected 3,Video ID 4,Video Value 4,Video Selected 4,Video ID 5,Video Value 5,Video Selected 5,Video ID 6,Video Value 6,Video Selected 6,Video ID 7,Video Value 7,Video Selected 7,Video ID 8,Video Value 8,Video Selected 8,Video ID 9,Video Value 9,Video Selected 9,Video ID 10,Video Value 10,Video Selected 10,Video ID 11,Video Value 11,Video Selected 11,Video ID 12,Video Value 12,Video Selected 12,AvScore
185,2024-06-18 21:12:53.865,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2024-06-18 21:14:08.325,not_blacklisted,8,Iconic theme songs from 90s animated TV shows,Physics of liquids and gases\,Physics of supercritical CO2 in industrial applications,Physics of superfluid helium in quantum tunneling experiments.,0.9343864917755127,20.395816326141357,4.827929973602295,0.18007206916809082,26.365684032440186,0.07762503623962402,pgGzVdau1Bw,0.2230953872203827,true,ZvrJgGhnmJo,0.22696453332901,true,-vZqSliZzSs,0.21030515432357788,true,nVrsgESZh-Y,0.32468467950820923,true,IeYZadrSgx4,0.28511399030685425,true,QVjwNcLfH5g,0.23384979367256165,true,d9D4TsnDWow,0.2327706217765808,true,Rq3PksqGvlQ,0.22972345352172852,false,PMgbLC6Btgs,0.25175562500953674,false,aPk9B9yirxk,0.21501994132995605,true,obRES-x49rc,0.24197131395339966,false,22EMPz_P7L0,0.13773947954177856,true,0.40
117,2024-06-18 21:20:46.443,not_blacklisted,8,Automated testing frameworks,Useful tips for maintaining health and preventing disease\,"Create a specific variation of the topic ""Useful tips for maintaining health and preventing disease"" using particular names, types, locations, or scenes, etc., with a maximum","Create a variation of topic ""Useful tips for maintaining health and preventing disease"" to be more specific, utilizing particular names, types",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-18 21:21:03.918,not_blacklisted,8,Famous explorers of the 15th century,Secrets of Thai cuisine: lessons in cooking Thai dishes.\,,,0.9619872570037842,17.844152212142944,1.5214807987213135,0.19670486450195312,20.526241540908813,0.07771730422973633,kiH1jVic7es,0.19141565263271332,false,arComIxXKTs,0.18625551462173462,true,AZMka1BukdQ,0.20480695366859436,true,8m92X9RXYJo,0.12353800982236862,false,GBZIqESJRJY,0.3318967819213867,true,hYT6zDiW9ao,0.22609896957874298,true,GzpkCpfy4Lw,0.2747742831707001,true,0G3ARn_Mha4,0.2441997528076172,false,D_47fDKtsRE,0.16705594956874847,false,CLga2sDRLdw,0.18580330908298492,false,qIGesQ_YwWg,0.16785898804664612,false,Pe-wkhaxrPM,0.24548935890197754,true,
31,2024-06-18 21:38:44.352,not_blacklisted,8,The American Declaration of Independence in 1776,Lifehacks for caring for pets and pets.\,"Practical tips for cat lovers in New York City"".","Create a specific variation of the topic ""Lifehacks for caring for pets and pets."" using particular names, types, location, or scene, etc. Do not exceed 8 words. No emojis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2024-06-18 21:39:01.375,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-06-18 21:39:04.282,not_blacklisted,8,The depiction of dystopian societies in graphic novels,Post-war German reconstruction and economic growth\,,,0.9410524368286133,21.764758110046387,1.1346285343170166,0.2725803852081299,24.114819288253784,0.0721595287322998,Kb6rxy_Lpx0,0.271653413772583,true,TrbZ85UT3LQ,0.20198895037174225,false,jS178GSfepE,0.11956453323364258,false,GDEDBYtXUsc,0.22012868523597717,false,8eF440KBHNk,0.2062196135520935,false,5lLBfLmHXzs,0.20294271409511566,true,s-DBoYUUJgI,0.12333900481462479,false,coTtSsiMnfQ,0.16132482886314392,false,6Y409kxCOIc,0.2101816087961197,false,h688k5IR2dM,0.10588915646076202,true,UvcAEFz0dSs,0.13289391994476318,true,,,,
216,2024-06-18 21:42:27.904,not_blacklisted,8,The transformation of Harley Quinn from comics to screen,Environmental standards and product certification\,"Create a specific variation of topic `Environmental standards and product certification` using particular names, types, location, or scene. But please don't make it longer than 8 words. Don't",Green Seal certification for office cleaning products in California.,0.4865097999572754,8.610718965530396,0.567694902420044,0.13664841651916504,9.802663326263428,0.05113649368286133,IeZiUAjc73M,0.13818581402301788,true,j0n5KwieJ9o,0.3085693418979645,true,04xYJmIAHTU,0.25573524832725525,true,EcS2XP2dMxs,0.2449067384004593,true,z4lskN3X8W0,0.2690412998199463,true,q1-PLfItutw,0.273543119430542,true,,,,,,,,,,,,,,,,,,,0.41
8,2024-06-18 21:46:44.692,not_blacklisted,8,Cleaning Dust from Hardware Components,Healthy food recipes and diet for Muay Thai fighters.\,"Muay Thai fighters' diet, Thai recipes, Isaan region, Bangkok, professional fights.",Nutritious dishes for Thai fighters in Bangkok.,0.965587854385376,16.48124885559082,1.253880262374878,0.20981693267822266,18.91211199760437,0.07548379898071289,kM8Ewfma_Co,0.24951015412807465,true,ibGB8ZAv51o,0.22004124522209167,true,CGoLO2wD-Ts,0.31032538414001465,true,BPE7t60ubgw,0.16821414232254028,true,MgGng5PJDaU,0.2870381474494934,false,ur_inicx73A,0.21622812747955322,false,Zn4s8QnPF4E,0.3397073745727539,true,ciqm5NOO3Lw,0.2420639991760254,true,NK6vc9_hDhw,0.20460793375968933,true,xWw-MkO3e68,0.34097373485565186,true,Ork6F9sS3lo,0.22002923488616943,true,LQ_H5TQ3qoo,0.16621027886867523,true,
7,2024-06-18 21:55:02.993,not_blacklisted,8,Eco-friendly innovations in fashion,Lifehacks for creating a romantic evening and holidays\,"Create a specific variation of the topic ""Lifehacks for creating a romantic evening and holidays"" using particular names, types, locations, or scenes, etc. Please keep it around 8 words in length","Cozy beach picnic: Romance on the sand with candlelight, music, and a bottle of wine.",1.1405253410339355,22.28313708305359,1.3331925868988037,0.12024450302124023,24.884928941726685,0.07028937339782715,BqvQ-J3f6Ew,0.17774799466133118,true,2XWRmp5vgMQ,0.12602819502353668,true,WBqEIySc2vs,0.1884210854768753,true,_3mR4gN1D0k,0.2055644989013672,true,j5WsHTy9Z2Y,0.24186131358146667,true,UZzb1GWUOuA,0.09815160930156708,true,632JKZ_6Oj8,0.15985041856765747,false,DaLVlD-SVrs,0.1782093346118927,true,a6-1W-qYULw,0.12791477143764496,true,lr9oZPfan8o,0.10240304470062256,false,f45tDCzMoe0,0.103819340467453,true,,,,0.39
8,2024-06-18 21:58:06.180,not_blacklisted,8,Easter eggs in Pixar animated films,Plato's theory of ideas and its modern significance\,"Plato, modern philosophy, cognitive science, qualia, consciousness",Plato's theory of ideas and its significance in contemporary philosophy.,0.987267017364502,15.417603969573975,1.4200506210327148,0.14629673957824707,17.972903728485107,0.07611322402954102,pgiEICqJWnM,0.3029378354549408,false,BQN2Gpkqc24,0.34795621037483215,false,Vtc4wWVUOs4,0.14518582820892334,false,itemXlfRaD8,0.2655907869338989,false,CZAvl6wpbpc,0.24945226311683655,false,3S1fPBwxIPg,0.21304649114608765,true,I8_RBNhnB5o,0.19876393675804138,true,2vbajM-z258,0.12577319145202637,false,0owxKZEOyNI,0.20733363926410675,true,VbSfSsKeMBU,0.28780490159988403,false,6jIPZFZzEQM,0.15803182125091553,false,Fw2FHLUlbyA,0.17235757410526276,true,
166,2024-06-18 22:00:56.334,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-18 22:03:13.753,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2024-06-18 22:11:22.432,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2024-06-18 22:13:14.231,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2024-06-18 22:24:30.885,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2024-06-18 22:26:50.320,not_blacklisted,8,Fundamentals of music theory,Spanish colonial architecture in Latin America.\,"Spanish architecture in Andean cities, pre-Columbian influence.",Spanish architecture in 16th-century Mexico.,0.9933600425720215,19.70767617225647,1.162247896194458,0.18346357345581055,22.048320293426514,0.0740194320678711,L2RBsTZIbx0,0.1407526433467865,false,DezRQFGdo70,0.1482328176498413,true,CZhRXvX4P9k,0.03484252840280533,true,x9yo7OhMe8w,0.22465544939041138,true,3YUMYx6UkpQ,0.30432194471359253,true,tTFKEVB8xqM,0.130062997341156,false,Vesdt4mBNKk,0.21579816937446594,true,BD9xi1qHDJM,0.21714118123054504,true,QN_H4SpMiI0,0.11411961913108826,false,NVOkR-2SbqE,0.2209649682044983,true,I1FjLOpcW1M,0.1941165179014206,true,G0DusvKo0_Q,0.24634957313537598,true,0.43
87,2024-06-18 22:29:32.131,not_blacklisted,8,Development of early human civilizations,Review of the best TVs.\,65-inch OLED TVs for gaming enthusiasts.,Compare OLED vs QLED for home cinema.,1.071911334991455,19.53219199180603,1.4348337650299072,0.25928521156311035,22.2997887134552,0.07914972305297852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2024-06-18 22:30:20.404,not_blacklisted,8,The significance of Captain America,Unexpected victories of outsiders and failures of favorites\,,,,,,,,,WXBPeKX2H28,0.3214087188243866,true,zb31CAymz-0,0.21366913616657257,true,PTcmzpq0cYc,0.34684833884239197,true,kLTHoLCLqSU,0.1378656029701233,true,Hmn9UDbCf8o,0.3191075921058655,true,kYG0fTSh5lA,0.20476138591766357,false,nMeMsnC--fI,0.3326227366924286,false,MjrTYPQQVzk,0.21082153916358948,false,WwYiYi6inRU,0.15187358856201172,true,eqe-M-4xFmM,0.18628725409507751,false,4aK326_MHmo,0.3897099792957306,true,7I95AWROMEA,0.3545159697532654,true,0.41
166,2024-06-18 22:35:46.721,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2024-06-18 22:37:51.437,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2024-06-18 22:43:57.999,not_blacklisted,8,How comic books have adapted to digital formats,Reviews of documentaries and TV series about the life and career of football legends\,Lionel Messi Documentaries,,0.9651696681976318,22.70273184776306,1.3385686874389648,0.1966114044189453,25.204803228378296,0.07044625282287598,T6LHlqtTDuQ,0.2983574867248535,false,bMn0JjxPSZk,0.19580984115600586,true,decJoubRGks,0.1985141932964325,true,hh6aaVuGDds,0.2166006863117218,false,Rwq58dOC3Ro,0.27162450551986694,false,_aYXuE3ZBjE,0.28897202014923096,true,oKqzBleaE50,0.2820635735988617,true,7n1B0ax6CYE,0.23245394229888916,true,ZeQTxQAlxoI,0.2454063892364502,true,Lg9vwCwFu7g,0.23399695754051208,true,8XcTKQWkthU,0.26727181673049927,true,,,,0.42
8,2024-06-18 22:50:25.024,not_blacklisted,8,How comic books have addressed historical events,How to create the perfect manicure at home.\,Romantic beach manicure tutorial for two,Create the perfect gel manicure at home with CND Shellac and OPI nail polish in Los Angeles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2024-06-18 22:50:46.906,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2024-06-18 22:55:10.811,not_blacklisted,8,The impact of meteorites on Earth,"Education news: new methods, digitalization of education, online courses\","8-word variation on education news, including specific names, types, location or scene, and not exceeding 8 words. No emojis.",MOOCs in India: Digital Learning Revolution,0.9334712028503418,18.14190697669983,1.232757329940796,0.16533255577087402,20.475101470947266,0.06965351104736328,jHS4yO9McaI,0.2935976982116699,false,hDIqmG8Y_F8,0.16994524002075195,false,oCYQykV0eoo,0.13440215587615967,false,4yD5MMJVQ4g,0.23508305847644806,false,xFrJO2tCw94,0.1607866734266281,false,Zj0w5h9gyMA,0.20418646931648254,false,qm_n4_QEoJE,0.1641019880771637,false,vSwJVKcxtFI,0.19046592712402344,false,D7tANePMU8s,0.06985127925872803,false,tQAEAZHb9wU,0.12912783026695251,true,tors-938e7Q,0.18528231978416443,false,eEeAZBYC9-Q,0.1549825221300125,true,
166,2024-06-18 22:59:05.553,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-18 23:05:35.085,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2024-06-18 23:13:56.432,not_blacklisted,8,The Art of Tuning Percussion Instruments,Automotive technologies related to energy management\,Hybrid vehicle energy management systems,Electric vehicle charging stations in Los Angeles.,0.9950945377349854,15.261704206466675,1.1429088115692139,0.21536636352539062,17.616923809051514,0.07621097564697266,nFz-7OFFHw8,0.20956242084503174,true,BDTufVSYiZU,0.17507606744766235,true,ohCs1lgas4U,0.21106405556201935,false,FZ9BZ_3rDlg,0.13460507988929749,true,bfyFLO48RiA,0.2764267921447754,true,sahP02WwJ9c,0.24779072403907776,true,DFjMH-hlRkE,0.20284190773963928,true,svEjuTMg_ns,0.048107028007507324,true,nHXdONv8AYw,0.14061224460601807,true,WZ3Cj7qWhEU,0.16970239579677582,false,IaOBVGx084g,0.15403716266155243,true,LJNs4ekZ9HE,0.12784388661384583,true,0.42
199,2024-06-18 23:20:01.004,not_blacklisted,8,Restoration of antique pianos,Football games and simulators\,"Create a specific variation of the topic ""Football games and simulators"" using particular names, types, locations, or scenes, but not exceeding eight words. Do not use emojis.","Can you provide an example of a specific variation of the topic ""Football games and simulators"" that is more specific and narrows it",1.0209474563598633,20.24346923828125,7.280391454696655,0.1578059196472168,28.714596271514893,0.0740058422088623,ARqUUCuVzW0,0.3008666932582855,false,Vy-7JNas0EQ,0.2759035527706146,true,lodgyJQWvAY,0.3064146935939789,false,pTq1er9l4dg,0.2324422299861908,true,NsMBZmVC2so,0.21561206877231598,true,huZXVDaGCtI,0.24846608936786652,true,fffxcuNLjgg,0.28752806782722473,true,EX-Uj6QE1Zs,0.24436794221401215,true,gwl63h9GOcU,0.3046741485595703,false,NT9jBpPQDEA,0.2889491617679596,false,ztk3ajLTsjY,0.2864723801612854,true,qoPG0MGO40A,0.2661241590976715,false,
166,2024-06-18 23:27:45.219,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-06-18 23:32:41.797,not_blacklisted,8,How comic books have adapted to digital formats,How to learn watercolor painting.\,Master watercolor landscapes in Paris.,Learn watercolor landscape painting in Paris.,0.960017204284668,18.041642427444458,7.582056760787964,0.18828034400939941,26.804398775100708,0.07361006736755371,HqOnC_AYDYk,0.20893612504005432,true,7Eo5J4OIct0,0.29014623165130615,false,BTDmubRo-1c,0.3328273296356201,false,iNm4X-IRo1Y,0.28477004170417786,false,wfOfP8p8Tqs,0.20125889778137207,false,cMm-7Ji1nbc,0.3543972969055176,true,k69rSqu7OqU,0.34207209944725037,true,zZp4JcUc220,0.3109351396560669,true,--yXqaiBPeI,0.3330620527267456,false,xnfgmZ2Dm5k,0.2343926876783371,true,0_6_EJp_eCI,0.2895602583885193,true,-zQvGpSiPrc,0.26031601428985596,true,
166,2024-06-18 23:34:43.201,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2024-06-18 23:36:18.732,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2024-06-18 23:45:22.723,not_blacklisted,8,Cultural impacts of the Silk Road,European social history and social movements\,19th-century French social movements.,European social history & social movements in specific locations/scenes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-18 23:45:34.536,not_blacklisted,8,Famous Pianists in Classical Music,Counterintelligence and the fight against espionage: identifying and suppressing the activities of spies.\,,,0.9791531562805176,15.049993753433228,1.2753715515136719,0.12525272369384766,17.43153214454651,0.07326745986938477,k81DEYXm6z8,0.2521325945854187,true,2QyW0V3w8iI,0.18385785818099976,true,GXrRA0aV02E,0.13860803842544556,true,B1d0tXtMIXk,0.14773604273796082,true,xgu9xA_vwxc,0.12178430706262589,false,mBScct0w-jE,0.24736960232257843,true,g9EOYut8-_4,0.1751348376274109,false,BkobCLS_Xw8,0.17660368978977203,true,8g9htygLcMM,0.24903300404548645,true,K9WztmGAi54,0.24137277901172638,true,rQvOXTc814A,0.21657425165176392,true,ZoSRMl2hZBg,0.15308837592601776,false,0.43
254,2024-06-18 23:47:18.115,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2024-06-18 23:55:50.268,not_blacklisted,8,Overview of world war strategies,DIY ideas for creating creative crafts from natural materials for children.\,Create DIY crafts from natural materials for children in specific locations or using special items.,DIY crafts from natural materials: seashell wreath tutorial for kids on the beach.,0.7605605125427246,14.649950981140137,1.060906171798706,0.20104146003723145,16.673835039138794,0.06244158744812012,_jtQIfb5KQE,0.16669049859046936,false,7SQrGnojH0E,0.1668049693107605,true,g_RRdl9ez-s,0.21583721041679382,true,C3KGVYPYK0A,0.27300071716308594,true,oC9S6x-1aZQ,0.21182632446289062,true,R3jAJmDGFlA,0.1988232284784317,true,D5sOoO5N-B8,0.19709771871566772,false,eV43ioG-sH0,0.1951623558998108,true,7kIYABvcvCo,0.2843911051750183,true,,,,,,,,,,
166,2024-06-19 00:03:42.677,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2024-06-19 00:08:59.226,not_blacklisted,8,Removing Unnecessary Software,History of world sports records and achievements\,Specific sports records by athletes at world-famous locations.,"Specific Sports Records and Achievements by Location, Type, and Scene",2.6438019275665283,19.834519147872925,1.3354403972625732,0.1861248016357422,24.023524045944214,0.0744621753692627,J88PUyi2CF0,0.12750019133090973,false,V4LeNzCgcNw,0.2383783757686615,true,CXH9T69XI68,0.21577292680740356,true,zYIlQkfm27s,0.17768073081970215,true,8RIOCEuCGPk,0.17447598278522491,true,3gYDgkbh8TQ,0.2364252209663391,true,VOWy55TgSe0,0.2576882839202881,true,fl3cP4TewK4,0.29180872440338135,true,1rC4mOG3lRU,0.2621217966079712,true,D_LGCpQHcm0,0.19224660098552704,true,M1yranEXwp8,0.17649468779563904,false,sAESy_Yq3ck,0.15409842133522034,true,0.41
87,2024-06-19 00:14:48.418,not_blacklisted,8,The Siege of Constantinople,Car racing on dragstrips: speed and adrenaline\,Pro Stock vehicles at Bandimere Speedway: speed and adrenaline,,1.0004642009735107,19.373159408569336,14.707061529159546,0.15918827056884766,35.24157404899597,0.07411026954650879,erxLeIfaCII,0.31107857823371887,false,HlNwEld7JOQ,0.24120530486106873,false,mhvgZ071u-E,0.29542970657348633,true,BN6L0bJMF5I,0.30075258016586304,false,lKVlNyE241o,0.31796225905418396,true,8smu9uzC8W0,0.2610946297645569,false,XjCu3_SCviU,0.26458925008773804,false,1zAUvc2VTLk,0.2666241526603699,false,m9UZEU6B2wo,0.27576398849487305,false,EfIRv5OxTgk,0.23446069657802582,false,epWhNOBgJwA,0.19755294919013977,false,CH9i63bmuU8,0.24012073874473572,true,
8,2024-06-19 00:16:52.081,not_blacklisted,8,Network Configuration and Security,Reviews of training and preparation for passing exams for belts and degrees in various martial arts.\,"Martial arts exam reviews in Tokyo, Japan.",Japanese martial arts belt exam reviews,1.0214521884918213,16.66835904121399,0.9622476100921631,0.19643902778625488,18.85002374649048,0.06975126266479492,THfm758QMqk,0.25786447525024414,false,3e-wl30Ovjw,0.24081815779209137,true,XJfnRwpOjj8,0.18251889944076538,true,NEthM3LeMaU,0.2987672686576843,false,2iNmwu5lVQg,0.30320271849632263,false,O9qV2MkmoDQ,0.18935436010360718,false,-xHkngBGKqM,0.3482802212238312,false,iyGfv79lHuc,0.31037819385528564,false,aSB2uDihEhQ,0.2872774004936218,true,QleRpPKWvbw,0.29009485244750977,false,YUZdNvq-I_s,0.2622528076171875,true,,,,
8,2024-06-19 00:26:11.692,not_blacklisted,8,Optimizing SQL Queries for Performance,Travel in beautiful cars along picturesque routes\,Luxury car road trip through European Alps and coastal Italy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-06-19 00:26:23.625,not_blacklisted,8,Anatomy of flowering plants,Sports moments from movies and TV series\,,,1.0748002529144287,17.744774103164673,1.3346242904663086,0.1387789249420166,20.294470071792603,0.0737447738647461,9BsMrEDh0G4,0.2571447491645813,false,MRXpmX3AIow,0.2868611812591553,true,SOKQngIm2ts,0.2839042544364929,true,BnyA1Y7V3d4,0.29533955454826355,false,hgGNimfcrwk,0.21365593373775482,true,oEsyK3SPsvc,0.1838177889585495,false,yJicod_fhUU,0.20316660404205322,false,3e2EHZX2Ets,0.22280268371105194,true,VfwiAokdhTc,0.27327775955200195,false,U_bNbRmAFcw,0.31857186555862427,false,TNVziTMqABM,0.23086124658584595,false,xGMa4pAsyAQ,0.27800047397613525,true,
199,2024-06-19 00:29:14.645,not_blacklisted,8,Differences between a viola and a violin,How to recite poetry correctly: technique and expressiveness\,How to recite Shakespearean sonnets flawlessly: tips and tricks,"Create a specific variation of the topic ""How to recite poetry correctly: technique and expressiveness"" using particular names, types, location, or",0.9536285400390625,18.14806294441223,1.3204479217529297,0.12491965293884277,20.548749923706055,0.07372760772705078,YfTrnxrtikg,0.2254466414451599,true,kMAt0ixlM8c,0.2082013189792633,false,D0_zwtHHnnk,0.2165057212114334,false,JgFHhRx8qNY,0.18335510790348053,true,pajG4uYnagw,0.14687156677246094,true,pEaQUPazNRk,0.15941715240478516,false,dhQs3nyEI3I,0.2036687135696411,true,dYIQAQpMqQA,0.1636410355567932,true,jpQlWEyLP-Y,0.1925983726978302,true,SbPp47t0Ev4,0.228156179189682,true,Cga1Q4teeUs,0.3010326623916626,true,xWR2l5P3u8Q,0.16281811892986298,false,0.40
